genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Contendobacter	0	0	281.2716	308.5509	20.1196	166.0673	514.1442	0	25.5343	0	0	0	0	133.6749	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Competibacterales;f_Competibacteraceae;g_Contendobacter
g_JAGDMS01	0	0	388.8964	883.7616	23.6453	153.0467	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JAGDMS01;g_JAGDMS01
g_Roseinatronobacter	58.445	0	148.0981	112.1836	30.0151	97.1378	0	0	152.3717	41.4537	0	463.1897	0.8066	319.0739	25.4481	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Roseinatronobacter
g_Mucilaginibacter	0	152.1453	265.0213	75.5082	45.6751	371.7963	49.3667	0	312.0951	0	0	3.1412	0	165.8962	7.553	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter
g_Methylobacter	0	0	231.9527	451.808	40.2942	260.8083	165.0065	0	136.3692	0	0	0	0	160.6296	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylobacter
g_JAGXTH01	0	0	716.4094	47.8833	102.4906	290.2288	157.3886	0	130.0734	0	0	0	0	0	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_JAGXTH01
g_Extibacter	172.68	1036.3436	0	0	56.5669	0	0	0	23.9302	147.7982	0	1.9452	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Extibacter
g_CAIJXB01	13.2635	0	321.4931	324.7857	0	281.2261	110.7121	0	165.4257	0	2.2771	0	0	215.6145	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Rhabdochlamydiaceae;g_CAIJXB01
g_Anaerosphaera	0	0	0	0	0	0	0	148.4199	0	0	640.789	85.9602	531.5504	0	27.2662	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Anaerosphaera
g_Fundicoccus	6.4138	0	0	0	0	0	0	1.7293	42.7941	24.9042	1.0423	12.8887	28.6304	0	1315.3964	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Fundicoccus
g_HCH-1	0	943.8593	0	0	105.0528	0	121.4261	84.2777	0	152.4903	23.5715	0	0	0	0	d_Bacteria;p_Nitrospirota;c_Thermodesulfovibrionia;o_Thermodesulfovibrionales;f_Magnetobacteriaceae;g_HCH-1
g_Peptostreptococcus	638.9608	0	0	0	0	166.4249	0	43.2251	0	3.4323	65.2269	0	419.6636	35.1498	57.1107	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Peptostreptococcus
g_Amycolatopsis	74.0318	190.5283	78.4641	50.9453	83.754	116.2114	0	17.6817	138.5468	364.4839	1.048	10.8017	39.8089	181.8069	80.3954	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis
g_Dysosmobacter	30.7277	0	0	112.1836	30.0151	437.12	0	0	0	0	250.4087	11.2566	343.599	199.4212	13.2719	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Dysosmobacter
g_PIVX01	0	0	544.4818	325.0555	26.8056	91.8125	177.4643	0	88.0724	0	0	1.3724	0	164.0494	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PIVX01;f_PIVX01;g_PIVX01
g_DULU01	30.6463	0	536.6239	234.5135	25.0979	243.6733	102.7771	0	212.3497	0	0	0	0	33.3503	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_DTU080;f_DTU080;g_DULU01
g_JAAZMA01	0	0	231.4771	723.2891	0	284.6741	72.0423	4.8676	0	0	3.5479	0	0	93.5085	0.7624	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tepidimicrobiaceae;g_JAAZMA01
g_Nitrosomonas	0	0	311.4509	292.5641	82.1583	67.4186	288.9975	0	35.2513	0	0	118.0538	0	68.0657	148.5028	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Nitrosomonadaceae;g_Nitrosomonas
g_GCA-2709565	0	0	297.4101	0	120.5524	0	987.3337	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113;g_GCA-2709565
g_Parasphingorhabdus	107.7717	0	0	850.0511	0	0	0	10.0939	0	0	0.3941	431.836	0	0	1.4945	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Parasphingorhabdus
g_Sediminivirga	501.4245	280.1092	0	0	6.0724	0	0	36.3142	348.7526	57.3069	5.3459	1.5419	60.5685	45.4167	56.3706	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Sediminivirga
g_Fermentimonas	84.9897	1025.9851	0	0	0	0	78.8316	5.1127	65.1502	17.2028	0	0	19.0904	0	95.9885	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Dysgonomonadaceae;g_Fermentimonas
g_Saprospira	4.2489	0	328.1206	294.7917	30.1571	277.7773	172.7614	0.6672	56.9191	0	20.0077	11.8587	0	191.1172	0.0418	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_Saprospira
g_UBA12395	0	0	455.4481	229.9999	30.7686	547.6702	0	0	0	0	0	0	0	122.6565	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Babeliaceae;g_UBA12395
g_Phreatobacter	275.8532	0	0	0	0	0	0	9.5919	0	53.8085	1.2526	938.0835	25.0593	0	73.2674	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phreatobacteraceae;g_Phreatobacter
g_JACCZZ01	0	0	244.063	554.6298	49.4643	186.7616	33.7597	0	0	0	0	0	0	306.733	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_UBA10324;g_JACCZZ01
g_JACCWM01	0	0	176.1361	333.5557	35.6976	173.2919	511.6402	0	0	0	0	0	0	142.3054	0	d_Bacteria;p_Myxococcota;c_Bradymonadia;o_Bradymonadales;f_Bradymonadaceae;g_JACCWM01
g_SZUA-51	24.2031	0	32.6002	333.3758	39.6426	449.0332	162.3379	0	83.8524	0	0	0	9.1225	237.0478	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_SZUA-36;g_SZUA-51
g_DTU098	0	0	240.2916	864.5939	0	39.4019	99.7142	0	61.8064	0	0	0	0	64.7128	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Pelotomaculaceae;g_DTU098
g_SIO3F2	24.6686	0	199.3628	453.0492	121.2148	326.906	82.7299	0	0	0	0	0	0	161.0709	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Spirulinaceae;g_SIO3F2
g_Caldilinea	92.1635	431.004	35.4683	0	43.1302	48.5689	395.5923	0	109.4753	150.2543	0	0	0	57.3117	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Caldilineales;f_Caldilineaceae;g_Caldilinea
g_XBB2008	0	0	199.3628	75.5082	80.8099	392.2872	82.7299	0	102.5579	0	0	0	0	429.5225	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_XBB2008
g_XYC2-FULL-35-21	0	0	270.2721	76.7737	82.1642	0	168.2328	0	0	0	0	0	0	764.2621	0	d_Bacteria;p_Bacteroidota;c_Kapabacteria;o_Kapabacteriales;f_UBA2268;g_XYC2-FULL-35-21
g_Persephonella	0	0	525.8555	341.4284	0	369.5459	0	0	0	0	0	0	0	121.3868	0	d_Bacteria;p_Aquificota;c_Aquificae;o_Hydrogenothermales;f_Hydrogenothermaceae;g_Persephonella
g_Clostridioides	326.2361	0	0	0	2.9474	0	6.0348	309.5767	2.6264	0	404.941	3.8476	41.805	52.1327	205.577	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Clostridioides
g_UBA11740	0	0	431.9528	196.3213	0	339.9823	107.5489	0	0	0	0	0	0	279.1896	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_Pyrinomonadales;f_Pyrinomonadaceae;g_UBA11740
g_Qipengyuania	0	0	306.4999	332.4797	0	287.8882	146.9462	0	30.1057	0	0	96.8092	7.3896	141.8463	0.8679	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Qipengyuania
g_Bog-1198	0	0	759.875	215.8507	0	373.8025	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Steroidobacterales;f_Steroidobacteraceae;g_Bog-1198
g_Microbulbifer	26.8843	0	0	0	57.2272	463.0109	703.0431	0	72.6286	0	0	21.5561	0	0	4.0025	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Cellvibrionaceae;g_Microbulbifer
g_S143-145	0	0	0	1129.52	151.1034	0	0	0	0	0	0	0	0	66.929	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA2100;g_S143-145
g_UBA1149	0	0	264.4959	300.5317	29.2394	331.1954	209.5385	0	37.1084	0	0	0	0	174.8404	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA1149;f_UBA1149;g_UBA1149
g_Pseudogemmobacter	125.9288	0	0	0	23.4194	0	0	1.6523	0	43.5725	1.2911	1045.5563	2.6441	0	99.9761	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudogemmobacter
g_Helicobacter	0	0	26.0661	0	649.788	0	97.3503	0	0	0	0	5.4498	0	564.8345	0.2856	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter
g_Cylindrospermum	0	182.1219	0	461.767	42.3447	298.3647	163.5222	0	6.3488	0	0	0	0	188.7458	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Nostocaceae;g_Cylindrospermum
g_PALSA-747	44.8968	0	544.2605	137.4249	36.7685	237.9876	65.4645	0	31.1092	0	0	0	0	244.2909	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_Nanopelagicaceae;g_PALSA-747
g_Bog-105	0	0	459.8737	627.0339	0	0	229.0014	0	23.6572	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Bryobacterales;f_Bryobacteraceae;g_Bog-105
g_Serinicoccus	173.1435	0	95.3557	98.8669	41.1588	299.6246	0	19.3088	134.2844	32.729	2.2029	38.9493	47.5832	193.9795	160.678	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Serinicoccus
g_Enterovibrio	91.007	993.0565	100.8579	0	49.6871	0	47.6482	0	42.0395	0	0	0	11.434	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Vibrionaceae;g_Enterovibrio
g_BS750m-G10	0	0	333.6463	189.5516	76.0727	369.2911	155.7604	0	0	0	0	0	0	202.1718	0	d_Bacteria;p_KSB1;c_UBA2214;o_AABM5-25-91;f_AABM5-25-91;g_BS750m-G10
g_SCUK01	0	0	337.1339	47.8833	52.3395	0	424.1837	22.1077	21.6789	0	0	0	0	417.2941	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11579;g_SCUK01
g_Oceaniglobus	0	0	133.6428	341.0452	0	259.2181	122.8124	0	68.1982	0	0	30.6395	0	365.7832	0.5946	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Oceaniglobus
g_Corallococcus	0	0	714.3072	258.533	0	156.0574	148.1001	0	40.799	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Corallococcus
g_JACIYD01	0	0	342.0089	376.9919	0	338.7678	41.5935	0	15.9945	0	0	0	0	200.9591	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Moorellales;f_SLTJ01;g_JACIYD01
g_Marispirochaeta	17.4696	232.1586	276.3191	53.4727	332.3335	46.3011	226.8198	0	0	47.7064	0	0	0	76.0439	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JC444;f_Marispirochaetaceae;g_Marispirochaeta
g_BM516	0	0	0	1249.3176	0	0	0	0	56.5622	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_SZUA-365;o_SZUA-365;f_SZUA-365;g_BM516
g_PALSA-1081	0	0	126.4252	191.533	51.2453	414.6125	157.3886	0	86.7156	0	0	0	0	272.3801	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Obscuribacterales;f_Obscuribacteraceae;g_PALSA-1081
g_Diaphorobacter A	75.8186	32.4442	0	0	0	0	0	0	46.4157	4.5813	0.4264	971.5384	110.5417	0	53.6872	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Diaphorobacter A
g_Acidovorax C	27.0067	0	0	0	0	0	0	0	6.3683	9.2619	0	1231.0501	12.8009	0	3.8431	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax C
g_Streptacidiphilus	48.9783	979.8158	0	0	0	0	109.5043	0	45.2498	0	0	0	0	106.5997	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptacidiphilus
g_Roseibacillus B	0	0	90.2588	215.5079	75.0255	266.404	112.3645	0	92.8634	0	0	0	0	437.536	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Akkermansiaceae;g_Roseibacillus B
g_B32-G15	0	521.1786	64.3334	0	78.2308	0	320.3583	0	0	45.4226	0	0	0	259.884	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_4484-171;f_B32-G15;g_B32-G15
g_Limiplasma	9.9104	0	12.7312	0	8.4916	0	0	2.4422	0	0	627.4705	22.8404	601.2723	0	1.8336	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_CAG-74;g_Limiplasma
g_Georgenia	427.9162	80.5176	0	0	0	0	0	10.9234	82.2286	132.7678	1.7802	42.9134	189.4861	8.8833	308.5324	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Georgenia
g_CAIMNF01	0	0	174.2749	594.0559	21.1922	0	173.5659	0	35.8608	0	0	0	0	281.6034	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_CAIMNF01;g_CAIMNF01
g_Fen-1137	0	0	395.5863	204.8525	75.5978	138.0413	155.0584	0	73.3627	111.708	0	0	0	126.0856	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104 A;f_Fen-1088;g_Fen-1137
g_Bacillus	140.4412	217.4147	0	0	276.625	0	133.6406	5.6437	430.5307	63.1616	5.8276	1.8337	2.2578	0	2.1284	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus
g_XYA12-FULL-58-9	0	0	67.6941	838.0056	126.9996	44.4007	84.2734	0	93.857	0	0	0	0	18.2307	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_XYA12-FULL-58-9;f_XYA12-FULL-58-9;g_XYA12-FULL-58-9
g_Kribbella	139.7905	0	163.166	115.8726	24.8017	381.2617	76.1729	3.5308	36.7582	3.6246	0.8724	8.039	11.4922	280.1312	27.7932	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella
g_Methylophaga	14.7364	0	228.2015	0	0	673.5497	0	7.4471	231.4398	0	0	24.4092	70.5819	0	22.6697	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nitrosococcales;f_Methylophagaceae;g_Methylophaga
g_Methylobacterium	59.3752	323.9472	112.5086	13.9802	0	110.6919	85.349	0	12.6589	104.2456	32.2315	148.7458	0	227.2474	39.094	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium
g_CAIOAK01	0	0	264.0759	450.0817	80.2805	0	98.6256	0	54.3393	0	0	0	0	320.0318	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Anaeromyxobacteraceae;g_CAIOAK01
g_Unclassified_f_Opitutaceae	26.4636	0	117.424	213.4756	28.812	186.0776	58.4732	0	373.2069	0	0	0	13.3773	243.4029	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_Unclassified_f_Opitutaceae
g_Microterricola	72.101	243.3317	40.0486	45.5049	121.75	0	299.1425	8.3817	149.0286	0	0	8.5414	49.7589	0	222.4851	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microterricola
g_Nanopelagicus	0	0	139.554	52.8557	28.2835	45.7668	115.8218	0	311.0923	0	0	0	0	563.7483	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nanopelagicales;f_Nanopelagicaceae;g_Nanopelagicus
g_Unclassified_o_Marinisomatales	0	0	227.3436	97.8113	26.1697	510.0733	253.9304	0	140.3424	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_Unclassified_o_Marinisomatales;g_Unclassified_o_Marinisomatales
g_Calidifontibacillus	20.5949	224.7284	104.8462	0	326.1732	0	453.0302	21.6469	0	0	27.9082	0	31.05	44.824	0.2745	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales C;f_Bacillaceae J;g_Calidifontibacillus
g_UBA1547	0	0	0	749.5905	0	129.8114	0	0	90.4996	0	0	0	0	284.2658	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_UBA1547;g_UBA1547
g_Pseudobutyrivibrio	47.9325	87.1722	231.4052	87.1617	114.5272	42.3465	138.9988	0	39.462	0	0	5.3994	0	454.4947	0.9431	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Pseudobutyrivibrio
g_Lactococcus A	0	0	23.7616	431.9841	101.1314	350.6693	147.9061	0	48.8947	0	1.0095	0	0	115.1863	24.3596	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Lactococcus A
g_UBA5216	0	0	788.7833	238.9999	0	0	0	0	0	0	0	0	0	215.2343	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-41;g_UBA5216
g_Magnetaquicoccus	0	0	214.0651	0	455.5388	105.3042	266.4927	0	110.1212	0	0	4.4756	0	86.4747	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_Magnetaquicoccaceae;g_Magnetaquicoccus
g_Unclassified_f_Xanthobacteraceae	21.4817	117.2028	83.6026	467.8296	140.7406	50.6357	136.114	0	39.7139	0	0	70.3524	0	67.545	44.1335	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Unclassified_f_Xanthobacteraceae
g_Halolactibacillus	0	0	210.6024	338.5374	45.2768	208.2555	216.5183	0	19.1638	0	0	2.077	0	190.5863	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Halolactibacillus
g_ER46	0	71.834	119.9028	55.6376	274.0751	24.0878	303.3141	0	18.2459	0	7.0679	0	19.8501	336.2709	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Opitutaceae;g_ER46
g_UBA2329	0	0	153.0972	173.9556	0	301.2501	190.5929	0	39.3788	0	0	0	0	371.0748	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_UBA2329
g_GCA-002841655	8.7178	0	23.4848	26.6845	66.7127	748.081	87.7097	0	77.0422	0	0	0	0	190.3566	0.2573	d_Bacteria;p_Patescibacteria;c_ABY1;o_BM507;f_UBA12465;g_GCA-002841655
g_Unclassified_o_Xanthomonadales	194.8157	0	0	0	0	76.7702	0	18.4489	0	27.5466	0.4427	535.6849	60.1834	0	310.9106	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Unclassified_o_Xanthomonadales;g_Unclassified_o_Xanthomonadales
g_Unclassified_p_Verrucomicrobiota	181.5235	198.076	307.6547	338.7234	0	0	0	0	33.5409	23.0174	0	0	0	139.8167	0	d_Bacteria;p_Verrucomicrobiota;c_Unclassified_p_Verrucomicrobiota;o_Unclassified_p_Verrucomicrobiota;f_Unclassified_p_Verrucomicrobiota;g_Unclassified_p_Verrucomicrobiota
g_WTKA01	0	0	311.8031	298.3445	0	96.8742	122.5794	0	59.0949	0	0	0	0	331.4667	0.1798	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_WTKA01;g_WTKA01
g_Thiomargarita	0	65.4957	342.3022	64.8231	196.6229	168.3874	333.8453	0	0	0	0	0	0	46.0926	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Beggiatoales;f_Beggiatoaceae;g_Thiomargarita
g_CF-13	5.5292	0	238.3188	54.8937	36.2251	574.4629	111.2574	0	84.2861	0	0	0	0	110.9232	0	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_CF-121;f_CF-121;g_CF-13
g_Gemmobacter	105.0299	0	44.6298	202.8412	0	307.364	27.7801	0	11.4794	97.2849	0	270.2832	10.8129	108.1731	29.698	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Gemmobacter
g_Wenzhouxiangella	0	0	680.3256	85.8906	0	0	282.3157	0	136.1029	0	0	0	0	30.5364	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Wenzhouxiangellaceae;g_Wenzhouxiangella
g_CAIYPH01	0	0	33.1361	527.1093	0	228.2073	0	0	51.1385	0	0	0	0	374.8025	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_CAIYPH01
g_JAGNNG01	0	0	0	33.2748	108.6859	233.0724	401.2964	0	75.325	0	0	0	0	359.6522	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Palsa-1104;f_JAEUJZ01;g_JAGNNG01
g_Paralachnospira	71.6438	130.2947	64.3334	73.0984	273.8079	63.2946	400.4479	0	33.0949	45.4226	0	0	0	51.9768	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Paralachnospira
g_JACRDA01	0	0	48.9663	250.3693	0	549.8071	64.9436	0	104.5688	0	0	0	0	187.8432	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_JACRDA01
g_JAEEML01	0	0	0	645.8613	0	248.551	235.8774	0	16.245	0	0	0	0	51.0268	0	d_Bacteria;p_Myxococcota;c_XYA12-FULL-58-9;o_JAEEML01;f_JAEEML01;g_JAEEML01
g_PWLA01	0	0	662.5577	0	0	320.9376	149.0708	0	64.542	0	0	0	0	0	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960;g_PWLA01
g_Crocinitomix	0	0	44.9616	0	0	619.2985	55.9734	0	0	0	0	0	0	472.2352	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_Crocinitomix
g_Limnochorda	0	0	829.0706	0	59.304	0	303.5653	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_Limnochordales;f_Limnochordaceae;g_Limnochorda
g_DUPM01	0	0	0	595.1473	57.9031	93.6959	177.8367	0	73.4864	0	0	0	0	192.3551	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Saccharofermentanaceae;g_DUPM01
g_Serinibacter A	0	0	0	70.8376	75.8113	184.011	0	0	0	0	0	0	0	856.2775	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Beutenbergiaceae;g_Serinibacter A
g_BM522	0	0	329.8548	0	66.8518	378.6166	151.2422	0	14.1406	0	0	0	0	244.2909	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Geopsychrobacteraceae;g_BM522
g_FACHB-800	54.9757	0	444.2943	0	0	232.2476	171.751	0	67.8747	0	0	0	0	213.1993	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Nostocaceae;g_FACHB-800
g_UMGS1572	0	0	63.3229	215.8507	38.501	311.5021	551.8213	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_RF39;f_UBA660;g_UMGS1572
g_Paraflavitalea	17.071	465.6919	137.9621	0	83.8825	0	458.0027	8.0417	0	0	1.9538	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Paraflavitalea
g_Spirabiliibacterium	0	0	6.2247	0	0	0	652.3512	24.5798	22.2304	0	290.0288	82.933	80.0377	5.0291	1.5668	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Spirabiliibacterium
g_Bact-08	0	0	0	238.9999	0	0	327.3226	0	595.1331	0	0	0	0	0	2.7701	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_Bact-08
g_Nitrincola	0	0	159.8415	242.1585	0	157.2605	132.6594	0	164.4541	0	0	0	0	301.328	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Nitrincolaceae;g_Nitrincola
g_Unclassified_f_Marinococcaceae	0	0	0	0	0	0	49.3667	48.5403	0	545.9651	37.0653	296.8114	177.5449	0	0.8689	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Marinococcaceae;g_Unclassified_f_Marinococcaceae
g_JSC-12	24.3929	0	226.6549	184.5723	141.647	161.2914	191.8397	3.186	32.7215	27.9432	0.1015	0.0999	13.2897	147.1708	0.5203	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Leptolyngbyales;f_Leptolyngbyaceae;g_JSC-12
g_Desertifilum	10.6391	0	429.9056	293.0863	0	84.5927	71.3594	0	265.3868	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Desertifilaceae;g_Desertifilum
g_Syntrophotalea A	0	0	0	219.2951	39.1154	0	640.7166	0	99.2848	0	0	0	0	155.9304	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Syntrophotaleaceae;g_Syntrophotalea A
