family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_Unclassified_c_Saccharimonadia	0	0	8	0	1	1	2	0	11	0	0	0	0	8	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Unclassified_c_Saccharimonadia;f_Unclassified_c_Saccharimonadia
f_21-14-0-20-44-7	0	0	15	1	1	3	2	0	6	0	0	0	0	3	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_21-14-0-20-44-7
f_BACL11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_BACL11
f_Palsa-965	0	0	1	0	2	4	8	0	7	0	0	0	0	8	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_Palsa-965
f_UBA1381	0	0	0	3	1	16	6	0	0	0	1	0	0	0	3	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_UBA1381
f_Coleofasciculaceae	10	10	0	0	0	0	1	0	1	7	0	0	1	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Coleofasciculaceae
f_CAITNO01	0	0	15	0	0	4	2	0	7	0	0	0	0	2	0	d_Bacteria;p_Hydrogenedentota;c_Hydrogenedentia;o_Hydrogenedentiales;f_CAITNO01
f_UBA9968	0	0	15	1	2	0	2	0	2	0	0	0	0	8	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968
f_RPRI01	0	0	13	0	1	3	2	0	2	0	0	0	0	9	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_RPRI01
f_DRMV01	0	0	0	10	0	15	1	0	1	0	0	0	0	3	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_DRMV01
f_P3	0	0	2	6	3	18	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3
f_Unclassified_o_Victivallales	0	0	0	0	0	0	4	5	0	0	16	5	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Unclassified_o_Victivallales
f_SZUA-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SZUA-35
f_UBA1547	0	0	0	15	0	3	0	0	4	0	0	0	0	8	0	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_UBA1547
f_DTJG01	5	3	6	0	3	0	1	0	5	3	0	0	1	1	2	d_Bacteria;p_Ratteibacteria;c_UBA8468;o_B48-G9;f_DTJG01
f_UBA11606	0	2	3	0	7	0	5	0	7	5	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA11606
f_Thiohalomonadaceae	0	4	0	0	2	0	2	0	0	0	0	3	0	0	18	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiohalomonadales;f_Thiohalomonadaceae
f_Magnetaquicoccaceae	3	5	2	0	10	1	4	0	2	0	0	1	0	1	0	d_Bacteria;p_Proteobacteria;c_Magnetococcia;o_Magnetococcales;f_Magnetaquicoccaceae
f_UBA823	0	0	2	11	1	6	3	0	2	0	0	0	0	4	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA823
f_Acidibacillaceae	0	0	0	0	0	0	0	0	0	0	26	0	3	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Alicyclobacillales;f_Acidibacillaceae
f_JACPTQ01	1	0	0	0	0	0	0	0	0	0	0	0	4	0	23	d_Bacteria;p_Myxococcota;c_JACPTQ01;o_JACPTQ01;f_JACPTQ01
f_CAIKAF01	1	2	1	0	0	0	0	0	0	2	0	0	0	0	22	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_CAIKAF01
f_TMED127	0	1	6	1	0	7	2	0	11	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_TMED127;f_TMED127
f_Ferrovaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Ferrovaceae
f_UCB3	0	0	13	1	0	2	0	0	3	0	0	0	0	9	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UCB3;f_UCB3
f_QAMH01	6	0	0	0	0	0	0	0	1	1	0	0	0	0	20	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_QAMH01
f_Entotheonellaceae	0	0	7	0	4	9	3	0	2	0	0	0	0	3	0	d_Bacteria;p_Tectomicrobia;c_Entotheonellia;o_Entotheonellales;f_Entotheonellaceae
f_Unclassified_o_Chitinophagales	0	0	0	0	0	0	0	0	0	0	0	25	0	0	3	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Unclassified_o_Chitinophagales
f_Babeliaceae	0	0	9	4	1	11	0	0	0	0	0	0	0	3	0	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_Babeliaceae
f_Waddliaceae	1	0	1	0	6	1	12	0	1	0	0	0	1	1	3	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Waddliaceae
f_Unclassified_c_Gemmatimonadetes	1	2	2	0	1	1	13	0	0	0	1	4	0	1	1	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Unclassified_c_Gemmatimonadetes;f_Unclassified_c_Gemmatimonadetes
f_Anaerofustaceae	0	0	11	0	3	7	3	0	0	0	0	0	0	3	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Anaerofustaceae
f_Xenococcaceae	0	0	0	0	4	1	3	0	0	0	0	0	0	0	19	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Xenococcaceae
f_Syntrophothermaceae	0	0	0	0	0	0	0	0	0	0	0	7	3	0	17	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophothermaceae
f_SZUA-336	0	18	1	0	0	0	0	0	0	8	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_SZUA-336;f_SZUA-336
f_JAADEI01	0	0	13	0	1	0	0	0	13	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_JAADEI01
f_Hydrogenothermaceae	1	0	7	4	8	5	0	0	0	0	0	0	0	2	0	d_Bacteria;p_Aquificota;c_Aquificae;o_Hydrogenothermales;f_Hydrogenothermaceae
f_BM103	0	2	4	0	6	0	4	1	3	1	0	0	0	6	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_BM103
f_UBA6429	2	3	3	0	4	0	4	0	6	2	0	1	0	2	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6429;f_UBA6429
f_UBA6099	0	0	2	8	0	13	2	0	2	0	0	0	0	0	0	d_Bacteria;p_UBP15;c_UBA6099;o_UBA6099;f_UBA6099
f_Fimbriimonadaceae	0	0	7	0	0	6	0	0	9	0	0	0	0	4	0	d_Bacteria;p_Armatimonadota;c_Fimbriimonadia;o_Fimbriimonadales;f_Fimbriimonadaceae
f_Unclassified_c_Halanaerobiia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	d_Bacteria;p_Firmicutes F;c_Halanaerobiia;o_Unclassified_c_Halanaerobiia;f_Unclassified_c_Halanaerobiia
f_JADJMO01	0	0	9	0	0	1	1	0	2	0	0	0	0	13	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJMO01
f_GCA-2683315	0	0	13	0	3	3	0	0	0	0	0	0	0	6	1	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_GCA-2683315
f_Unclassified_o_Marinisomatales	0	0	5	2	1	8	4	0	6	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Marinisomatales;f_Unclassified_o_Marinisomatales
f_UBA5066	0	0	0	7	0	12	3	0	2	0	0	0	0	2	0	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5066;f_UBA5066
f_UBA6053	0	0	1	15	2	7	1	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_SS1-B-03-39;f_UBA6053
f_Marispirochaetaceae	1	2	5	1	9	1	3	0	0	2	0	0	0	2	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_JC444;f_Marispirochaetaceae
f_Unclassified_o_Opitutales	0	0	2	3	1	8	0	0	9	0	0	0	0	3	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_Unclassified_o_Opitutales
f_Pontiellaceae	1	0	0	0	2	0	0	0	0	0	0	23	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Kiritimatiellales;f_Pontiellaceae
f_JABWCM01	0	0	10	2	1	1	2	0	0	0	0	0	0	10	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_JABWCM01;f_JABWCM01
f_UBA1113	2	2	4	0	3	0	14	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA1113;f_UBA1113
f_UBA1820	2	0	0	0	2	0	4	0	1	0	0	0	0	0	16	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA1820
f_WFRC01	0	0	5	0	1	13	5	0	0	0	0	0	0	1	0	d_Bacteria;p_WOR-3;c_UBA3072;o_WFRC01;f_WFRC01
f_LD1	0	0	8	2	0	3	6	0	1	0	0	0	0	5	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_LD1
f_Thermaceae	2	0	0	0	10	0	0	0	2	8	0	0	0	3	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Thermaceae
f_Unclassified_o_Staphylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Unclassified_o_Staphylococcales
f_Catenulisporaceae	9	3	0	0	1	0	0	0	0	0	0	0	0	0	11	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Catenulisporaceae
f_Syntrophomonadaceae	1	0	2	0	4	0	2	1	0	0	0	0	0	1	13	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophomonadaceae
f_UBA8438	3	0	0	0	0	9	4	0	3	0	0	2	0	0	3	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA8438
f_Unclassified_p_Patescibacteria	5	0	0	0	0	0	0	0	12	0	0	0	0	0	7	d_Bacteria;p_Patescibacteria;c_Unclassified_p_Patescibacteria;o_Unclassified_p_Patescibacteria;f_Unclassified_p_Patescibacteria
f_Unclassified_p_Acidobacteriota	1	0	0	0	0	2	0	0	21	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Unclassified_p_Acidobacteriota;o_Unclassified_p_Acidobacteriota;f_Unclassified_p_Acidobacteriota
f_Unclassified_c_UBA9042	3	6	2	0	0	0	2	0	3	6	0	1	1	0	0	d_Bacteria;p_Myxococcota;c_UBA9042;o_Unclassified_c_UBA9042;f_Unclassified_c_UBA9042
f_SG8-41	0	0	15	4	0	0	0	0	0	0	0	0	0	5	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-41
f_Limnochordaceae	0	0	17	0	2	0	5	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_Limnochordia;o_Limnochordales;f_Limnochordaceae
f_S141-50	0	0	3	2	0	9	0	0	0	0	0	0	0	10	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_S141-50
f_DTMN01	1	0	0	22	0	0	0	0	1	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01;f_DTMN01
f_GWF2-40-263	0	0	5	0	1	10	0	0	0	0	0	0	0	8	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_SG8-24;f_GWF2-40-263
f_UBA2165	0	0	0	0	0	0	0	0	0	0	4	16	0	0	4	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_UBA2165
f_TH1-2	0	0	0	0	0	0	0	0	0	0	0	19	0	0	5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_TH1-2
f_Palsa-1178	0	0	1	3	2	9	1	0	2	0	0	0	0	6	0	d_Bacteria;p_Goldbacteria;c_PGYV01;o_PGYV01;f_Palsa-1178
f_Casp-alpha2	0	0	1	0	1	9	1	0	10	1	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Casp-alpha2
f_DSM-22653	1	11	4	0	1	3	0	1	1	1	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_DSM-22653;f_DSM-22653
f_Unclassified_o_Cytophagales	0	0	0	0	0	0	0	0	0	0	0	17	0	0	6	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Unclassified_o_Cytophagales
f_RSA9	0	0	6	0	0	0	0	0	0	0	0	17	0	0	0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_RSA9
f_Kangiellaceae	0	0	2	11	0	6	3	0	1	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Kangiellaceae
f_JACPQY01	0	0	0	1	0	2	0	0	0	0	0	0	0	20	0	d_Bacteria;p_JACPQY01;c_JACPQY01;o_JACPQY01;f_JACPQY01
f_Ahniellaceae	0	0	1	1	1	2	0	0	0	0	0	0	0	18	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Ahniellaceae
f_RBC074	4	2	2	1	2	0	2	1	2	6	0	0	0	1	0	d_Bacteria;p_Acidobacteriota;c_Blastocatellia;o_RBC074;f_RBC074
f_GCA-2689995	6	7	2	0	0	0	0	0	0	7	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_SCGC-AAA003-L08;f_GCA-2689995
f_Bin61	5	7	1	0	4	0	0	0	1	3	0	0	1	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Bin61;f_Bin61
f_Natronogracilivirgulaceae	3	7	2	0	4	0	1	1	1	0	0	1	1	1	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Balneolales;f_Natronogracilivirgulaceae
f_Carboxydocellaceae	1	0	7	6	0	1	0	0	5	0	0	0	0	2	0	d_Bacteria;p_Firmicutes B;c_GCA-003054495;o_Carboxydocellales;f_Carboxydocellaceae
f_Nautiliaceae	0	0	13	0	2	1	2	0	0	0	0	3	0	0	1	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Nautiliales;f_Nautiliaceae
f_Aminobacteriaceae	3	1	1	0	6	1	4	1	1	1	1	1	0	1	0	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Aminobacteriaceae
f_GWF2-57-35	0	0	2	2	2	10	4	0	2	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_LD1-PB3;f_GWF2-57-35
f_Wohlfahrtiimonadaceae	0	0	0	0	0	0	0	0	0	0	16	0	6	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Wohlfahrtiimonadaceae
f_Salibacteraceae	0	0	0	0	0	0	0	4	0	0	1	12	1	1	3	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Salibacteraceae
f_MB11C04	1	1	0	0	5	0	5	0	1	5	0	2	0	1	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_MB11C04
f_GCA-2722455	0	0	4	2	3	4	5	2	0	0	0	0	0	1	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_GCA-2722455
f_Chroococcidiopsidaceae	0	0	0	0	0	0	0	0	19	2	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Chroococcidiopsidaceae
f_JADKJE01	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_JADKJE01
f_DRHE01	0	0	0	0	1	0	0	0	6	0	0	0	0	14	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_DRHE01
f_Petrotogaceae	0	0	0	0	0	0	0	0	0	0	0	1	2	0	18	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Petrotogales;f_Petrotogaceae
f_UBA5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_UBA4068;f_UBA5755
f_Psychromonadaceae	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Psychromonadaceae
f_UBA5177	0	0	10	0	0	1	1	0	0	0	0	0	0	1	8	d_Bacteria;p_Chloroflexota;c_UBA5177;o_UBA5177;f_UBA5177
f_GCA-2747355	0	0	0	18	1	1	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_GCA-2747355;f_GCA-2747355
f_UBA7540	0	0	4	3	0	9	5	0	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_UBA7540;f_UBA7540
f_Mycoplasmoidaceae	0	0	0	0	5	0	0	0	0	0	0	16	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Mycoplasmoidaceae
f_VBWC01	0	0	5	7	0	6	1	0	1	0	0	0	0	1	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_VBWC01;f_VBWC01
f_UBA644	0	0	0	4	1	4	1	0	5	0	0	0	0	6	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UBA644
f_UBA1539 B	0	0	0	4	0	3	0	0	2	0	0	0	0	12	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_UBA1539 B
f_JAFGRV01	0	0	9	3	0	3	2	0	0	0	0	0	0	3	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_JAFGRV01
f_Schleiferiaceae	0	0	3	2	1	2	2	0	3	0	0	0	0	7	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Schleiferiaceae
f_CACIAM-69d	2	10	0	0	2	0	3	0	0	2	0	0	0	1	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_CACIAM-69d;f_CACIAM-69d
f_QAKW01	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_QAKW01
f_J036	2	1	0	1	8	1	3	0	0	1	1	0	0	0	2	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_J036
f_JACQEN01	0	0	2	3	1	0	2	0	0	0	0	0	0	7	5	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_JACQEN01
f_Puniceispirillaceae	0	0	0	0	0	2	6	0	0	0	0	9	0	0	3	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Puniceispirillales;f_Puniceispirillaceae
f_Unclassified_o_Bdellovibrionales	0	0	5	1	0	1	2	0	1	0	0	0	0	10	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia;o_Bdellovibrionales;f_Unclassified_o_Bdellovibrionales
f_Lenti-02	0	2	2	8	4	0	1	2	0	0	0	0	0	1	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Lenti-02
f_Elainellaceae	1	1	0	0	6	5	3	3	1	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Elainellales;f_Elainellaceae
f_PR03	2	0	1	0	0	8	1	0	6	0	0	0	0	2	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_PR03
f_33-17	1	4	1	0	6	0	6	0	0	0	0	1	0	1	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_33-17
f_UBA3015	0	1	2	5	2	0	6	1	1	0	0	0	0	0	1	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Methylacidiphilales;f_UBA3015
f_Thiomicrospiraceae	0	0	0	4	0	0	4	0	0	0	6	0	0	2	3	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thiomicrospiraceae
f_Unclassified_o_Chlamydiales	0	0	0	0	3	0	0	0	6	10	0	0	0	0	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Unclassified_o_Chlamydiales
f_Unclassified_o_Christensenellales	0	0	0	0	0	0	0	0	0	0	0	2	1	0	16	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Unclassified_o_Christensenellales
f_Unclassified_o_Eubacteriales	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Unclassified_o_Eubacteriales
f_Desulfolunaceae	0	0	2	4	2	10	0	0	0	0	0	0	0	1	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfolunaceae
f_Bin134	0	0	14	0	1	0	0	0	3	0	0	0	0	1	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Bin134
f_UBA11138	0	0	9	0	0	6	2	0	2	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_UBA11138
f_DP-6	2	0	12	2	1	2	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UTPRO1;f_DP-6
f_Oscillatoriaceae A	0	0	3	2	0	0	2	0	0	0	0	0	0	12	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Oscillatoriaceae A
f_UBA5297	0	0	0	14	1	0	0	0	0	0	0	0	0	4	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_UBA5297
f_UBA4664	0	0	0	0	13	0	0	0	0	0	0	3	0	1	2	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_UBA4664;f_UBA4664
f_Metamycoplasmataceae	0	0	0	0	0	0	0	3	0	0	0	15	1	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Metamycoplasmataceae
f_JADMJV01	0	0	0	2	0	1	2	0	6	0	0	0	0	8	0	d_Bacteria;p_Eremiobacterota;c_Xenobia;o_Xenobiales;f_JADMJV01
f_UBA955	0	0	1	0	0	9	0	0	0	0	0	0	0	8	1	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_NS11-12g;f_UBA955
f_UBA12225	0	0	0	0	1	10	1	0	0	0	0	0	0	6	0	d_Bacteria;p_Chloroflexota;c_UBA2235;o_UBA12225;f_UBA12225
f_Syntrophotaleaceae	0	0	0	3	1	0	8	0	3	0	0	0	0	3	0	d_Bacteria;p_Desulfobacterota;c_Desulfuromonadia;o_Desulfuromonadales;f_Syntrophotaleaceae
f_JACPZX01	4	2	0	0	0	0	2	0	1	9	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_JACPZX01;f_JACPZX01
f_FACHB-261	1	1	2	3	1	1	5	0	1	2	0	0	0	1	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_FACHB-261;f_FACHB-261
f_CG2-30-32-10	0	0	0	8	4	4	0	0	1	0	0	0	0	1	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_CG2-30-32-10
f_Bacillaceae K	0	0	0	0	0	0	0	0	0	1	9	0	8	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae K
f_Amorphaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Amorphaceae
f_UBA5760	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_UBA5760
f_CG1-02-40-25	2	1	1	0	6	0	2	0	0	0	0	1	0	4	1	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Portnoybacterales;f_CG1-02-40-25
f_B32-G15	0	4	1	0	2	0	4	0	0	2	0	0	0	5	0	d_Bacteria;p_Omnitrophota;c_Koll11;o_4484-171;f_B32-G15
f_UBA1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_UBA1565;f_UBA1565
f_UBA5542	1	0	0	0	1	7	5	0	3	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA7879;f_UBA5542
f_JADIYW01	0	0	0	0	0	0	0	0	7	0	0	0	1	9	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_JADIYW01
f_Bacillaceae C	1	0	0	0	0	0	0	0	0	0	0	1	0	0	15	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae C
f_Mucispirillaceae	0	0	0	0	3	0	0	0	0	0	0	0	0	12	2	d_Bacteria;p_Deferribacterota;c_Deferribacteres;o_Deferribacterales;f_Mucispirillaceae
f_Piscirickettsiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Piscirickettsiales;f_Piscirickettsiaceae
f_Firm-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Firm-18
f_QEVD01	0	0	4	9	0	0	4	0	0	0	0	0	0	0	0	d_Bacteria;p_KSB1;c_UBA2214;o_DRLW01;f_QEVD01
f_Unclassified_o_Aggregatilineales	0	0	7	4	0	2	1	0	0	0	0	0	0	3	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Unclassified_o_Aggregatilineales
f_UBA2466	0	0	12	2	0	0	0	0	3	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_FAC87;o_UBA2466;f_UBA2466
f_UBA2020	0	0	0	5	0	5	3	0	0	0	0	0	0	2	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Micavibrionales;f_UBA2020
f_Rubidibacteraceae	0	0	0	3	0	4	0	0	10	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Rubidibacteraceae
f_JAFGCY01	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	d_Bacteria;p_4484-113;c_4484-113;o_4484-113;f_JAFGCY01
f_Ga0077539	4	0	0	0	0	3	9	0	1	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Ga0077539
