genus	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
g_Unclassified_f_Actinomycetaceae	2266.3405	2932.7679	8.5548	0	224.2623	42.9083	170.7606	52.1788	883.6421	2215.8686	50.8874	456.3956	5876.8431	85.2571	3526.898	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Unclassified_f_Actinomycetaceae
g_Unclassified_f_Micrococcaceae	5806.4207	1344.4097	17.3077	0	148.2746	9.1558	123.6056	286.2667	1397.3267	6442.4877	54.7963	509.6574	803.2586	64.1532	1128.9788	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Unclassified_f_Micrococcaceae
g_Aquifex	69.5706	85.6485	3054.5094	3590.7718	707.583	3550.6723	2995.9616	136.5744	913.0075	7.514	3.4512	0.6751	1.7038	3008.94	1.735	d_Bacteria;p_Aquificota;c_Aquificae;o_Aquificales;f_Aquificaceae;g_Aquifex
g_Galactobacter	578.8369	216.7764	6.7675	0	7.9411	0	5.6216	233.1151	16.3234	15993.001	66.4695	2.6798	490.2793	0	177.9968	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Galactobacter
g_Oryzisolibacter	531.4298	0	0	0	36.5568	4.6259	5.7165	7.1546	53.3961	13.9309	4.3505	16805.4946	149.7415	0	75.6501	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oryzisolibacter
g_Alcaligenes	611.4471	0	63.5698	22.302	404.7064	12.2947	62.5942	55.3275	7.7533	113.3308	17.0884	392.9531	1748.9885	10.9021	13776.6866	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Alcaligenes
g_Thioglobus	98.7125	758.1342	3371.5512	4266.0985	663.4301	2944.1516	1870.8809	13.9485	1283.4476	0	0.9132	0.8592	0	1505.9106	0.0712	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Thioglobus
g_Robertmurraya	134.9135	519.5108	1179.3089	4374.8413	555.9213	855.5364	7557.5363	16.9226	199.8158	0	8.3344	0	174.6273	929.3871	2.3196	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-18226;g_Robertmurraya
g_Helicobacter H	293.346	14.9242	138.366	70.0171	11773.3523	17.917	375.4224	119.6533	7.1124	0	11.7795	436.2271	23.297	2997.8929	62.3783	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter H
g_Unclassified_f_Microbacteriaceae	2618.0029	1109.9975	185.3352	135.2746	154.5969	162.9486	341.2335	158.4051	608.8376	664.3953	24.0163	454.6309	561.741	134.8594	8972.0305	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Unclassified_f_Microbacteriaceae
g_Paraglaciecola	184.8635	142.3194	2822.4734	2715.3392	480.488	3470.0452	1650.0961	5.2335	1939.1957	112.6392	2.0698	0.9429	7.5752	2684.5771	1.3521	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Paraglaciecola
g_Melaminivora A	451.0753	0	9.8752	0	78.5973	0	0	12.7431	15.0861	33.0565	1.5196	15109.9729	85.4929	0	64.7112	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Melaminivora A
g_Cutibacterium	3854.9649	723.8343	5.452	0	512.382	0	21.9883	702.5662	5250.5379	3449.2529	75.2687	142.3182	970.008	45.1353	52.1084	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium
g_Unclassified_f_Rhodobacteraceae	2109.6932	410.2689	197.0873	1.5804	259.7194	41.0701	276.5905	161.7735	284.6073	659.3811	10.9872	9621.4232	401.5773	91.249	1236.5303	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Unclassified_f_Rhodobacteraceae
g_Unclassified_c_Bacteroidia	162.7562	797.6039	2140.4814	2354.3761	705.5286	2233.9833	1634.2708	230.8795	907.1945	132.8141	41.7074	2390.8601	133.5416	1510.194	145.4174	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Unclassified_c_Bacteroidia;f_Unclassified_c_Bacteroidia;g_Unclassified_c_Bacteroidia
g_Unclassified_f_Fusobacteriaceae	10.7512	0.9348	98.9464	16.6494	1254.5722	10.5092	121.0991	8922.7857	0	0	883.2361	91.6255	2404.7858	1187.3952	11.0173	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Unclassified_f_Fusobacteriaceae
g_Brachybacterium	7300.8825	586.5189	0	19.6344	82.4588	34.1953	123.3255	280.2475	1356.6551	2536.0331	78.9703	188.1524	1200.7248	25.2309	959.5736	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium
g_Mobiluncus	2571.6215	1354.3181	35.1858	3.1189	645.285	112.6333	64.2703	77.4358	997.2892	753.1271	14.1615	449.3982	3658.3892	200.6307	3265.0152	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Mobiluncus
g_Unclassified_f_Rhizobiaceae A	246.9061	26.7036	0	0	2.757	0	14.6622	3.6937	80.304	42.4295	5.6011	266.2257	388.0186	0	12916.5631	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Unclassified_f_Rhizobiaceae A
g_Campylobacter D	88.4427	10.4917	157.7188	43.2639	7962.7377	26.8526	223.0237	75.5166	2.0904	0	27.5679	153.6862	3.0071	5000.3014	29.9722	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter D
g_Sphingomonas	1486.9945	4843.8491	262.5216	91.1126	1114.6432	193.0034	1076.7213	52.6678	474.6961	1332.3202	6.3451	1742.0512	84.361	144.7651	156.0041	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas
g_Plesiomonas	18.449	23.1532	119.8589	0	77.306	0	8452.1522	902.4702	10.2594	130.611	813.6796	51.4114	1577.5087	781.8249	13.6737	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Plesiomonas
g_Fusobacterium A	2.2682	0	299.6918	39.5663	137.8596	0	190.6214	4615.7044	0	0	5046.5665	231.4536	1638.3416	648.4573	17.7881	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Fusobacterium A
g_QGON01	132.0826	137.668	2255.7484	2529.7012	560.3265	2828.2901	1553.9815	0	769.5035	35.7932	1.807	1.5452	24.8199	1987.151	0.8047	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_QGON01
g_DB6-IX	51.8344	629.1398	2499.7999	2528.7241	734.297	2146.4771	1465.2039	6.1759	473.5503	105.1537	0	0	36.0851	2090.8818	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_DB6-IX
g_Unclassified_f_Sphingomonadaceae	1858.1598	28.7465	349.7145	321.866	101.1222	546.3833	353.5766	124.2204	176.1447	0	10.556	8151.4191	66.2084	533.7458	133.5274	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Unclassified_f_Sphingomonadaceae
g_UBA1096	130.6935	179.3145	2321.5013	1832.1061	754.2415	2712.6462	1536.6677	0	1167.9234	85.2037	6.3727	15.8604	65.0228	1869.2391	1.3233	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA1096;g_UBA1096
g_Arctic96AD-7	3027.1718	97.3321	324.0849	279.9053	355.7314	496.3166	264.4289	0	4116.1499	0	1.8054	25.1636	5.3341	2977.1528	1.9543	d_Bacteria;p_SAR324;c_SAR324;o_SAR324;f_NAC60-12;g_Arctic96AD-7
g_Paenalcaligenes	1808.0748	149.8882	0	0	81.7249	0	0	22.2479	55.485	9.0241	12.4395	200.2122	3714.4929	0	5745.0456	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paenalcaligenes
g_Unclassified_f_Weeksellaceae	373.9859	0	0	0	0	0	4.8796	384.9167	0	1.6045	10.1321	10743.1112	53.6031	12.7835	18.4572	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Unclassified_f_Weeksellaceae
g_Flavobacterium	28.5624	21.8146	2746.9989	2600.3775	627.0686	2070.1001	1191.2864	15.1935	202.0286	7.5623	119.0067	176.8393	62.3424	1290.4934	31.5403	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium
g_Kluyvera	1089.9603	4485.3455	360.8334	0	936.9303	84.357	1171.9672	18.2849	485.9573	1307.2202	490.998	22.5861	177.9074	303.6926	4.1987	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera
g_Citrobacter	31.762	28.6043	5.8096	0	8.3096	0	5.2446	141.1763	59.0075	49.6572	7964.9287	418.5071	1858.5621	0	280.3186	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter
g_Unclassified_f_Propionibacteriaceae	2657.8204	221.5409	3.402	0	268.7936	30.9346	3.2496	384.0554	1384.8042	1223.7466	27.9318	362.4157	818.0969	0	3223.6576	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Unclassified_f_Propionibacteriaceae
g_Unclassified_o_Burkholderiales	185.3658	0	819.347	818.7848	273.9531	691.7832	540.9356	23.044	416.4836	1.474	39.5576	5691.2474	69.3665	648.0533	380.2438	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Unclassified_o_Burkholderiales;g_Unclassified_o_Burkholderiales
g_Acinetobacter	191.8732	149.6101	1495.9764	1966.4158	443.2783	2005.2426	1348.9863	229.4427	317.5277	49.992	65.8664	415.4397	764.9683	592.0327	316.4112	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter
g_Pseudidiomarina	96.9077	28.6164	1835.3388	1808.7329	261.108	1472.7734	1273.2416	10.7905	1811.1827	9.9202	6.5477	1.2501	20.9985	1637.9183	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudidiomarina
g_Tissierella B	197.6947	274.3826	1696.7644	1079.5342	1379.8897	1846.2177	1651.5145	60.788	856.0509	19.7296	2.7352	3.4589	74.5994	1028.7192	1.538	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella B
g_Unclassified_f_Pasteurellaceae	76.898	20.1134	316.3575	259.512	110.2755	67.1073	4658.4878	420.2197	270.6523	2.8253	2467.8014	1159.3116	156.3167	179.5965	0.7109	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Unclassified_f_Pasteurellaceae
g_Unclassified_p_Myxococcota	117.1314	393.7403	1634.7652	1875.6995	395.5373	1932.3875	1120.661	10.7003	506.8105	230.0772	0.9239	0.7178	18.3652	1771.0224	0.4818	d_Bacteria;p_Myxococcota;c_Unclassified_p_Myxococcota;o_Unclassified_p_Myxococcota;f_Unclassified_p_Myxococcota;g_Unclassified_p_Myxococcota
g_Epulopiscium C	5.3314	0	1588.7767	1712.0597	554.7553	2833.7813	989.6808	40.6513	143.158	38.1795	4.2037	0	34.6729	2010.708	1.5854	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium C
g_UBA4719	2559.6162	0	0	0	16.2344	85.5292	87.7623	0	106.1736	0	0	7.6863	0	6586.8067	62.4702	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_UBA4719
g_Unclassified_p_Actinobacteriota	1560.9232	1351.6726	484.3787	708.4471	483.3346	378.5257	419.6629	145.5845	404.1677	689.0783	24.1903	333.893	368.9646	235.1153	1899.0608	d_Bacteria;p_Actinobacteriota;c_Unclassified_p_Actinobacteriota;o_Unclassified_p_Actinobacteriota;f_Unclassified_p_Actinobacteriota;g_Unclassified_p_Actinobacteriota
g_Unclassified_f_Dermatophilaceae	6628.1018	475.0998	19.0164	0	37.3956	8.7255	0	488.1751	71.2934	54.2258	16.664	104.1577	129.1512	0	857.5381	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Unclassified_f_Dermatophilaceae
g_Unclassified_o_Lactobacillales	53.2528	0	225.8389	0	149.0304	27.7504	163.1021	1244.5632	245.9064	2436.3979	129.0095	740.6552	1519.8173	234.6764	1584.1219	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Unclassified_o_Lactobacillales;g_Unclassified_o_Lactobacillales
g_Gallibacterium	85.4644	12.1786	335.1069	214.155	71.608	44.3211	4402.0929	278.5765	263.316	3.8262	1785.0621	927.1811	143.5615	161.1899	9.3618	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Gallibacterium
g_Nocardioides	1587.5026	1207.6128	836.2464	1410.2364	317.7845	707.3238	526.2299	70.2921	456.173	130.4265	4.2524	246.9227	109.1768	782.8049	327.9531	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides
g_Unclassified_f_Rhizobiaceae	249.8836	46.7144	0	0	28.6463	2.5622	0	26.342	93.6122	97.1037	5.1131	2321.7015	288.9243	0	5164.2007	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Unclassified_f_Rhizobiaceae
g_Epulopiscium D	47.8442	0	1246.5739	1558.852	298.013	1720.8946	1388.5737	0	393.8877	0	0.755	0.4822	6.6795	1126.6994	0.6257	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium D
g_Bacteroides	130.2186	290.0048	1127.5825	1395.7786	448.2734	1242.5448	793.7168	17.1603	882.2522	208.21	59.8117	2.2323	12.22	1076.014	1.1912	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides
g_Aeromicrobium	308.6489	33.8453	49.9755	0	88.7735	0	25.6274	34.8534	10.8516	148.077	3.1784	5502.8113	67.8974	0	1366.1662	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium
g_Dietzia	3566.0695	208.9735	58.5383	0	81.3177	0	52.3906	416.5156	30.9819	2043.0494	32.809	88.5135	385.1891	0	296.1758	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia
g_Schaedlerella	839.486	2659.2766	300.0925	53.4762	713.0071	72.674	770.0139	25.2566	243.2857	732.1948	397.857	16.5333	233.9883	100.3481	1.6198	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella
g_GCF-000787395	14.7905	0	1374.7866	1749.0155	363.3927	1631.242	826.2325	0	193.3755	0	5.4176	0.9009	15.9134	949.778	0.5723	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_GCF-000787395
g_Marinobacter	53.9746	252.3202	742.3076	1194.8016	406.9708	1511.9523	645.6024	61.6078	1071.8273	29.5708	9.149	83.5684	20.7566	1015.6713	16.1873	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Oleiphilaceae;g_Marinobacter
g_Sphingopyxis	848.1615	231.548	110.5004	0	98.6755	0	31.4406	70.5852	30.4291	62.9256	2.0812	5357.269	70.8616	75.7125	58.3292	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis
g_Thiodubiliella	4.9837	0	1319.7242	1391.4714	290.4176	1335.6937	773.5992	2.7999	380.8657	0	1.7584	0.9083	0	1512.9656	0.519	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Thiodubiliella
g_Mycobacterium	621.9265	1184.6049	499.227	844.3047	224.154	717.9966	438.9652	95.4592	299.3871	552.7068	11.2022	48.4696	242.3181	436.9553	534.7464	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
g_Cetobacterium	41.997	0	56.7922	0	224.704	0	33.0601	4597.1546	8.9989	3.7893	139.3977	38.9419	1332.6996	256.104	18.2384	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium
g_Unclassified_f_Lachnospiraceae	169.9511	295.2367	806.1111	683.3311	593.3821	1076.7078	1005.5851	453.7468	559.6132	86.1536	347.6792	16.5495	205.5983	345.2626	98.4358	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Unclassified_f_Lachnospiraceae
g_Unclassified_o_Cyanobacteriales	8.9402	86.9754	978.6868	1049.0377	298.2166	1871.97	994.1344	8.4613	329.283	0	1.9546	2.2745	0	1081.3735	3.3619	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Unclassified_o_Cyanobacteriales;g_Unclassified_o_Cyanobacteriales
g_Kitasatospora	138.0989	263.6515	932.161	1100.9785	317.4531	1426.8924	778.0965	7.4062	347.9124	208.8035	0.3748	1.1652	4.7322	889.4091	0.0232	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Kitasatospora
g_Unclassified_f_Mycobacteriaceae	1115.2637	1086.7055	46.1216	0	165.0912	216.7336	189.8641	118.6113	401.4514	1682.091	18.6634	170.3545	298.0452	1.3503	741.3407	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Unclassified_f_Mycobacteriaceae
g_Comamonas	311.5974	0	10.5398	0	0	8.0737	0	21.3583	15.8871	0	8.1161	3787.7754	1816.5986	30.6644	157.5589	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas
g_Actinomyces	944.96	1378.2809	22.8441	0	48.3454	19.0439	69.2209	41.3363	829.1032	605.7804	67.1099	97.162	1217.1322	0	705.0135	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces
g_Unclassified_f_Thioglobaceae	276.2259	1311.2828	754.2403	404.2233	825.0809	419.5092	911.3988	10.7302	347.3611	260.3312	6.9473	3.3918	0	433.7478	4.5962	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Unclassified_f_Thioglobaceae
g_Ventrimonas	214.1428	2753.903	452.2552	591.1306	216.9456	312.1608	284.3732	129.4862	82.6825	41.1351	76.5026	3.8408	76.3261	487.4561	1.7323	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Ventrimonas
g_Jeotgalibaca	44.0751	0	67.1256	0	40.3687	7.0503	64.9135	60.346	13.602	141.2153	11.3157	17.1946	82.783	0	5159.9836	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Jeotgalibaca
g_Henriciella	58.7179	30.1403	786.2681	539.9276	531.3185	1209.1066	365.9468	0	1244.0008	0	1.5509	15.6616	0	823.2546	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Hyphomonadaceae;g_Henriciella
g_Unclassified_o_Rhizobiales	233.1981	156.4896	190.7879	176.4244	96.2722	27.6478	207.4624	107.2026	182.062	54.3678	45.2646	1172.7832	57.9754	429.6167	2458.8826	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Unclassified_o_Rhizobiales;g_Unclassified_o_Rhizobiales
g_Cycloclasticus	18.3402	0	803.09	1483.8633	194.5227	1115.2521	526.8889	11.1669	486.8222	0	4.1251	0	64.6955	624.7052	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Cycloclasticaceae;g_Cycloclasticus
g_Unclassified_o_Enterobacterales	9.267	9.4899	247.8295	328.1203	82.8108	336.5794	817.6999	93.0094	104.581	11.1649	1879.1703	115.1748	626.8476	439.4275	50.7884	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Unclassified_o_Enterobacterales;g_Unclassified_o_Enterobacterales
g_Prevotella	48.7265	767.7965	462.8766	1024.6789	308.5973	594.7212	578.4979	49.8652	136.7745	0	343.3822	16.5064	148.0003	562.588	10.2225	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella
g_Lactobacillus	0	0	31.3512	0	12.5019	0	125.148	1625.8404	21.4899	766.1141	131.0851	1335.2131	983.383	6.7813	0.8412	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus
g_Unclassified_f_Xanthomonadaceae	763.146	29.2613	2.3881	0	2.3816	0	2.3596	70.0004	6.5546	25.2237	2.1436	2153.3185	333.489	3.7881	1515.3874	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Unclassified_f_Xanthomonadaceae
g_Unclassified_c_Cyanobacteriia	104.0615	350.1327	535.0875	1025.6356	228.4378	771.6421	682.4888	0	689.922	91.5651	1.1975	1.6922	29.0864	339.5053	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Unclassified_c_Cyanobacteriia;f_Unclassified_c_Cyanobacteriia;g_Unclassified_c_Cyanobacteriia
g_F6-6636	0	0	0	25.5385	0	0	16.4443	245.0643	8.3458	4112.9772	192.4199	140.9189	88.8237	4.6146	0.2573	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_F6-6636
g_Streptobacillus	0	0	0	0	0	0	0	534.6313	30.4291	2530.3736	12.191	876.3391	778.1245	25.2375	0	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Streptobacillus
g_GCA-900066495	959.2817	0	61.56	0	0	0	18.7362	1090.2235	0	58.019	861.8718	3.0402	380.3925	6.3841	1224.027	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_GCA-900066495
g_Unclassified_o_Bacteroidales	168.8259	487.7874	475.5757	674.3585	203.9371	884.3546	534.9997	0	223.0898	224.2679	8.0627	31.2797	32.2577	547.4949	9.3291	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Unclassified_o_Bacteroidales;g_Unclassified_o_Bacteroidales
g_XYB12-FULL-38-5	0	0	705.8518	705.5393	303.8566	1251.554	381.5171	0	264.0544	0	0	0	0	887.1337	0	d_Bacteria;p_Bacteroidota;c_Ignavibacteria;o_Ignavibacteriales;f_Melioribacteraceae;g_XYB12-FULL-38-5
g_Helicobacter J	101.2697	41.0452	69.618	39.2954	2813.5226	19.1222	56.5194	43.2966	0	0	2.5646	144.1616	10.7419	1084.5872	22.354	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter J
g_Enterococcus B	29.1233	0	438.3776	0	45.8633	14.3236	0	94.8168	193.3204	133.2275	415.4667	105.9222	2624.6554	50.3499	205.6365	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B
g_Rhodoferax	165.7793	289.6033	275.7077	544.8983	115.1725	150.9772	216.1025	3.3323	50.3847	29.7758	3.3896	2175.212	22.1577	247.2863	48.8617	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Rhodoferax
g_SM1919	16.6867	123.235	742.4253	603.5701	223.5016	1157.7871	414.2296	0	198.7932	0	1.9073	0	0	835.2177	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Shewanellaceae;g_SM1919
g_Melaminivora	118.8572	14.1886	0	0	4.2658	0	0	9.6823	10.9801	15.8644	0.4265	3994.4559	32.74	0	43.3964	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Melaminivora
g_Fibromonas	8.3926	0	889.398	861.2737	172.5966	759.8771	467.4954	0	319.3369	0	2.1831	0	0	632.7082	0.2409	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae;g_Fibromonas
g_Myxococcus	7.0077	0	899.9344	659.5949	272.5861	893.9983	445.7605	0	269.9675	0	1.0677	1.7522	0	651.9972	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_Myxococcaceae;g_Myxococcus
g_Clostridium Q	38.7313	2304.6947	193.3269	394.9354	51.7929	398.413	238.4102	3.1282	121.11	48.312	2.3244	0	0	281.5015	3.0964	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Clostridium Q
g_Variovorax	228.8675	352.4539	182.4226	177.9765	92.4571	57.5253	201.9096	18.1107	83.7822	26.6697	2.3861	2127.5728	16.2037	253.5784	221.3678	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Variovorax
g_Epulopiscium A	19.8918	6.7826	575.9809	652.8932	131.0072	925.9513	446.0141	5.088	352.0491	0	108.9679	0.2582	12.3397	696.5744	0.3155	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium A
g_Acidipropionibacterium	1121.6281	46.0659	0	0	145.6326	0	0	151.01	1438.6528	723.9645	19.5617	36.4316	128.7939	5.0737	26.2897	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Acidipropionibacterium
g_Undibacterium	121.1646	0	340.8695	1005.9067	165.5749	1083.9346	460.1047	0	173.7219	0	0	0	0	384.0002	0.5506	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Undibacterium
g_Polaromonas	100.1108	0	0	0	0	0	0	0	23.4199	16.426	0.254	3561.2658	7.9252	0	19.9834	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Polaromonas
