family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_B64-G9	0	0	0	0	0	110.225	80.7878	0	9.7736	0	0	0	0	48.6365	0	d_Bacteria;p_Myxococcota;c_B64-G9;o_B64-G9;f_B64-G9
f_DTMN01	6.2686	0	0	237.0703	0	0	0	0	5.7649	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01;f_DTMN01
f_Desulfitobacteriaceae	0	0	45.8958	0	0	86.4622	0	11.5199	0	0	40.2531	0	12.5928	44.5098	6.1656	d_Bacteria;p_Firmicutes B;c_Desulfitobacteriia;o_Desulfitobacteriales;f_Desulfitobacteriaceae
f_Eremiobacteraceae	0	0	0	205.8684	0	0	0	0	0	0	0	2.928	0	0	38.138	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Eremiobacterales;f_Eremiobacteraceae
f_PWNQ01	38.825	82.1567	0	0	72.7931	0	24.5947	7.7448	0	0	0	0	0	19.7422	0.9947	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_PWNQ01
f_DTJG01	30.451	57.993	57.4787	0	25.6917	0	11.574	0	28.004	20.104	0	0	5.7289	9.2905	0.4681	d_Bacteria;p_Ratteibacteria;c_UBA8468;o_B48-G9;f_DTJG01
f_UBA8592	11.3012	71.7425	35.5531	0	95.3488	0	21.477	0	10.393	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_UBA8592
f_Desulfatiglandaceae	0	0	0	18.8303	15.4033	32.4602	44.0093	0	0	0	0	0	0	133.6812	0	d_Bacteria;p_Desulfobacterota;c_DSM-4660;o_Desulfatiglandales;f_Desulfatiglandaceae
f_Atopobiaceae	28.6026	0	21.2124	41.9564	0	0	12.814	1.4901	6.2009	0	0	10.6199	0	0	121.205	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Atopobiaceae
f_GCA-2721815	0	0	0	32.9389	0	56.7812	36.4148	0	0	0	0	0	0	116.9212	0	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_GCA-2721815
f_JABDJQ01	18.236	0	28.6849	0	0	0	34.6561	0	0	160.5273	0	0	0	0	0	d_Bacteria;p_JABDJQ01;c_JABDJQ01;o_JABDJQ01;f_JABDJQ01
f_Fen-1058	0	0	0	0	0	0	188.6437	0	0	0	0	0	0	53.0561	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Thermoflexales;f_Fen-1058
f_UBA7937	13.429	0	0	23.0848	0	59.6915	102.0833	0	0	0	0	0	0	40.9713	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_UBA7937
f_Euzebyaceae	65.2972	27.6832	0	0	0	0	16.5747	0	0	29.2569	0	4.5183	52.0017	0	43.6586	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Euzebyaceae
f_AABM5-125-24	0	0	0	0	192.05	0	0	0	0	18.7851	0	0	0	26.043	0	d_Bacteria;p_AABM5-125-24;c_AABM5-125-24;o_AABM5-125-24;f_AABM5-125-24
f_GWF2-40-263	0	0	51.0986	0	9.136	96.2636	0	0	0	0	0	0	0	79.2887	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_SG8-24;f_GWF2-40-263
f_Trueperaceae	13.571	0	0	185.4545	0	0	0	0	0	0	1	6.2261	0	0	29.3	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae
f_SCUR01	37.1044	58.8869	0	0	0	0	0	0	34.1228	102.0694	0	2.5726	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_SBBL01;f_SCUR01
f_P3	0	0	15.9009	52.1317	21.3221	134.7994	0	0	0	0	0	0	0	7.7104	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_P3
f_Bacillaceae K	0	0	0	0	0	0	0	0	0	32.1055	24.6279	0	174.66	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae K
f_RPRI01	0	0	103.356	0	7.1074	22.4666	19.211	0	9.2965	0	0	0	0	69.3932	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_RPRI01
f_Monoglobaceae	0	0	0	210.4044	0	20.1501	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Monoglobaceae
f_Cyanobacteriaceae	0	0	103.3065	49.086	0	4.2308	70.5456	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Cyanobacteriaceae
f_Unclassified_o_UBA1407	0	0	225.6332	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_Unclassified_o_UBA1407
f_JACPZX01	35.4644	56.2841	0	0	0	0	33.6988	0	8.1537	91.5977	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_JACPZX01;f_JACPZX01
f_Arenicellaceae	0	0	60.3411	65.9435	17.9808	37.8918	0	0	23.5189	0	0	0	0	19.5063	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_Arenicellaceae
f_JAAUTS01	0	0	0	224.0516	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Methylacidiphilales;f_JAAUTS01
f_Neisseriaceae	4.4239	0	0	0	0	0	29.9209	7.167	68.6425	0	68.5678	22.7881	18.6088	0	3.4743	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae
f_SHVW01	0	0	6.7675	73.9581	0	57.371	32.705	0	39.566	0	0	0	0	13.1262	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHVW01;f_SHVW01
f_CAG-465	0	0	114.2204	0	40.8432	0	0	56.4915	0	0	0.9239	0	2.6162	0	8.1142	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_CAG-465
f_Quadrisphaeraceae	29.7313	61.0026	0	0	8.5315	0	0	0	0	0	0	2.8863	15.5961	95.0694	10.1163	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Quadrisphaeraceae
f_Magnetomoraceae	41.6822	152.6588	0	0	0	0	0	0	5.8974	17.6404	0	0	3.0161	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Magnetomoraceae
f_GWC2-55-46	0	0	69.4754	0	0	0	0	0	13.5396	0	0	2.0415	0	134.7544	0	d_Bacteria;p_Desulfobacterota;c_GWC2-55-46;o_GWC2-55-46;f_GWC2-55-46
f_JAFGXH01	0	0	0	182.3892	0	0	25.2045	0	12.1968	0	0	0	0	0	0	d_Bacteria;p_UBP6;c_UBA1177;o_JAFGXH01;f_JAFGXH01
f_RBG-16-64-32	0	0	0	0	0	180.5856	38.6043	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SM23-28-2;f_RBG-16-64-32
f_Gaiellaceae	6.4634	0	0	0	0	21.2296	0	4.4205	0	0	0	12.552	1.7371	131.1449	41.2349	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae
f_Cryosericaceae	55.3368	140.5163	0	0	0	0	21.0327	0	0	0	0	0	0	0	0	d_Bacteria;p_Caldisericota;c_Caldisericia;o_Cryosericales;f_Cryosericaceae
f_Nautiliaceae	0	0	152.2762	0	20.9428	11.0335	28.3038	0	0	0	0	3.0978	0	0	0.2862	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Nautiliales;f_Nautiliaceae
f_UBA8530	3.4217	0	48.4402	41.1737	9.623	65.9067	0	0	47.2008	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Sericytochromatia;o_S15B-MN24;f_UBA8530
f_TCS61	0	0	70.4448	25.6617	0	66.3547	28.3697	0	0	0	0	0	0	22.7724	1.721	d_Bacteria;p_Cloacimonadota;c_Cloacimonadia;o_Cloacimonadales;f_TCS61
f_Unclassified_p_Acidobacteriota	9.2494	0	0	0	0	27.4088	0	0	178.6286	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Unclassified_p_Acidobacteriota;o_Unclassified_p_Acidobacteriota;f_Unclassified_p_Acidobacteriota
f_HTCC2089	26.5251	0	0	18.4524	0	0	81.5984	0	29.615	0	0	19.5269	0	32.7497	3.674	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_HTCC2089
f_UBA923	0	0	0	0	142.822	30.0976	38.6043	0	0	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bdellovibrionia A;o_UBA1018;f_UBA923
f_JACPQY01	0	0	0	10.2934	0	17.7441	0	0	0	0	0	0	0	182.6894	0	d_Bacteria;p_JACPQY01;c_JACPQY01;o_JACPQY01;f_JACPQY01
f_Longimicrobiaceae	11.671	0	28.6849	0	0	54.0389	0	0	0	0	0	0	0	111.2744	3.1396	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_Longimicrobiaceae
f_GCA-002748415	45.6873	72.5084	0	0	0	0	0	0	52.52	12.568	0	3.1676	10.7442	0	11.4122	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_GCA-002748415
f_UBA3940	0	0	0	0	24.0062	25.2948	64.8881	0	94.2008	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_UBA3940
f_Ga0077539	26.9709	0	0	0	0	58.2297	115.3263	0	6.2009	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Ga0077539
f_JAGOSM01	0	0	26.8539	0	72.0187	0	97.3321	0	0	0	0	9.4692	0	0	0.6561	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAGOSM01
f_CAG-312	0	0	0	0	0	0	0	187.3866	0	0	0.8875	0.835	16.9932	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Opitutales;f_CAG-312
f_JAFGCY01	0	0	0	139.4816	0	0	0	0	66.3287	0	0	0	0	0	0	d_Bacteria;p_4484-113;c_4484-113;o_4484-113;f_JAFGCY01
f_UBA10185	75.6965	0	0	0	0	0	0	0	41.7683	83.2925	0	0	0	0	4.5346	d_Bacteria;p_Patescibacteria;c_WWE3;o_UBA101185;f_UBA10185
f_Unclassified_o_Aggregatilineales	0	0	80.8691	53.2932	0	22.5661	13.9576	0	0	0	0	0	0	34.4373	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Unclassified_o_Aggregatilineales
f_Natronincolaceae	0	0	0	45.2235	0	0	0	0	0	72.8165	7.0002	2.2941	6.3829	0	70.199	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Natronincolaceae
f_Unclassified_o_Chlamydiales	0	0	0	0	53.9423	0	0	0	70.5568	79.1839	0	0	0	0	0	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_Unclassified_o_Chlamydiales
f_172606-1	0	0	151.4563	27.5864	0	0	0	0	0	0	0	0	0	24.4804	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_172606-1
f_UBA995	12.2035	116.2064	0	0	17.1604	0	46.3839	0	11.2229	0	0	0	0	0	0	d_Bacteria;p_Firmicutes E;c_DTU015;o_UBA995;f_UBA995
f_Defluviitaleaceae	0	0	0	0	72.0187	0	129.7761	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Defluviitaleaceae
f_JACQRZ01	0	0	12.049	13.1677	0	11.3495	87.3434	0	7.0445	0	0	0	0	70.1109	0	d_Bacteria;p_Patescibacteria;c_ABY1;o_JACQRZ01;f_JACQRZ01
f_VadinHA17	42.7321	0	0	0	44.3919	0	59.9949	6.2974	0	0	0	1.4592	0	16.0527	29.2776	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_VadinHA17
f_SKKL01	22.9252	0	0	0	0	0	0	0	126.4982	50.4514	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SKKL01
f_Unclassified_o_Paenibacillales	0	0	0	0	0	25.2948	0	0	0	0	40.4979	79.0128	0	52.0859	2.5257	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Unclassified_o_Paenibacillales
f_GWB1-50-10	0	0	31.9528	0	85.6932	0	77.2086	0	0	0	0	2.8168	0	0	1.5613	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA6257;f_GWB1-50-10
f_Desulfatibacillaceae	0	0	59.8169	0	0	56.3439	57.815	0	0	0	1.1209	0	0	23.0947	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfatibacillaceae
f_FEB-12	11.9313	0	0	0	16.7776	0	0	0	76.8081	0	0	0	0	91.0051	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_GN15;f_FEB-12
f_UA16	10.7342	136.2867	0	0	30.1885	0	0	0	0	0	0	0	0	17.8039	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UA16
f_SIBE01	0	71.7425	35.5531	0	15.8915	0	21.477	0	10.393	0	0	4.7013	0	34.4794	0.4343	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_SIBE01
f_Solirubrobacteraceae	1.8617	58.325	0	0	0	47.5542	0	0	59.0325	0	0	25.2988	0	0	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Solirubrobacteraceae
f_JAAYUB01	0	0	15.2065	49.8549	13.5939	85.9414	18.3719	0	8.8904	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01;f_JAAYUB01
f_Unclassified_o_Mycoplasmatales	0	0	0	0	19.3698	0	26.178	9.7128	0	60.6283	0	36.2918	38.8728	0	0.5294	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Unclassified_o_Mycoplasmatales
f_Unclassified_p_Patescibacteria	46.2202	0	0	0	0	0	0	0	142.804	0	0	0	0	0	2.5544	d_Bacteria;p_Patescibacteria;c_Unclassified_p_Patescibacteria;o_Unclassified_p_Patescibacteria;f_Unclassified_p_Patescibacteria
f_Thermacetogeniaceae	0	0	0	24.3052	0	0	80.6099	0	0	0	0	0	0	86.2745	0	d_Bacteria;p_Firmicutes B;c_Moorellia;o_Thermacetogeniales;f_Thermacetogeniaceae
f_JAAYNZ01	0	0	0	0	0	0	0	163.9229	0	0	1.6311	1.9183	10.4108	12.6623	0.319	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_JAAYNZ01
f_Pleomorphomonadaceae	0	0	0	0	0	0	0	0	0	0	0	187.1795	0	0	1.8809	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Pleomorphomonadaceae
f_Unclassified_c_Acidobacteriae	0	0	17.9663	117.8065	0	0	37.1919	0	0	0	0	15.411	0	0	0.2588	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_Unclassified_c_Acidobacteriae;f_Unclassified_c_Acidobacteriae
f_MWCZ01	0	0	24.8697	125.3925	22.2324	0	13.8625	0	0	0	0	2.1924	0	0	0	d_Bacteria;p_Latescibacterota;c_MWCZ01;o_MWCZ01;f_MWCZ01
f_SCOH01	0	0	0	0	0	0	0	0	0	0	0	187.8955	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SCOH01
f_UBA3015	0	18.6925	18.5268	53.2555	16.9937	0	70.6503	3.7079	5.6981	0	0	0	0	0	0.2263	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Methylacidiphilales;f_UBA3015
f_UBA7540	0	0	34.4023	28.1973	0	72.9111	51.9547	0	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Acidobacteriae;o_UBA7540;f_UBA7540
f_O2-12-FULL-43-9	0	0	0	31.3481	25.643	0	0	0	100.6236	0	0	0	0	27.8186	0	d_Bacteria;p_Bdellovibrionota E;c_O2-12-FULL-43-9;o_O2-12-FULL-43-9;f_O2-12-FULL-43-9
f_CAITYL01	12.9417	0	0	0	0	0	172.1627	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_UBA1407;f_CAITYL01
f_Nitriliruptoraceae	0	0	22.6392	49.4823	0	53.3119	41.0279	0	6.618	0	0	0	0	0	10.4008	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Nitriliruptorales;f_Nitriliruptoraceae
f_CAJBBX01	0	0	0	0	66.3702	0	44.8491	0	0	0	0	0	0	72.0011	0	d_Bacteria;p_Armatimonadota;c_Chthonomonadetes;o_Chthonomonadales;f_CAJBBX01
f_Unclassified_o_Desulfobulbales	0	0	0	0	0	15.4397	39.607	0	0	0	0	0	0	127.1708	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Unclassified_o_Desulfobulbales
f_Unclassified_c_Acidimicrobiia	0	0	0	110.3454	22.5659	0	0	0	0	0	0	0	0	48.9608	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Unclassified_c_Acidimicrobiia;f_Unclassified_c_Acidimicrobiia
f_RS24	0	0	41.2126	0	55.2634	19.4099	24.8958	0	0	0	0	0	0	39.968	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_RS24
f_Eggerthellaceae	5.4958	75.4758	0	0	53.9423	0	24.3007	0	0	0	0.81	4.1132	0	0	16.5538	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae
f_Porticoccaceae	0	0	0	0	0	0	56.8451	0	0	0	10.58	80.2094	3.0158	18.2519	9.693	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Porticoccaceae
f_Palsa-688	0	106.4888	0	0	15.7253	0	21.2525	0	10.2844	24.6105	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_Palsa-688
f_UBA1820	25.8833	0	0	0	36.3966	0	98.3787	0	11.9017	0	0	0	0	0	5.3626	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_UBA1820
f_FACHB-261	6.0216	19.1134	18.9439	31.0541	8.4675	8.922	57.2184	0	5.5378	13.2518	0	0	0	9.1859	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_FACHB-261;f_FACHB-261
f_Sulfurovaceae	14.5228	42.737	0	0	70.6057	0	0	0	0	0	0	0	0	44.3084	5.4329	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurovaceae
f_SCN-69-37	0	32.757	16.2333	0	43.5354	0	78.4499	6.1759	0	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_SCN-69-37
f_JAADEI01	0	0	100.507	0	16.7776	0	0	0	58.7613	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_SpSt-205;f_JAADEI01
f_Mycoplasmoidaceae	0	0	0	0	140.6168	0	0	0	0	0	0	35.2337	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Mycoplasmoidaceae
f_UBA4417	0	0	0	0	0	0	0	0	0	173.6853	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA4417
f_Vallitaleaceae A	1.8361	0	0	0	0	0	3.4894	70.9557	0	0	76.2111	2.7607	12.0903	5.6019	0.5645	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Vallitaleaceae A
f_DSM-27016	0	45.4796	0	0	80.5924	0	0	0	0	47.2982	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Acetivibrionales;f_DSM-27016
f_Rubricoccaceae	0	0	0	0	28.4743	135.012	0	0	0	0	0	0	9.524	0	0	d_Bacteria;p_Bacteroidota;c_Rhodothermia;o_Rhodothermales;f_Rubricoccaceae
f_Turneriellaceae	0	100.3688	0	0	22.2324	0	0	0	14.54	34.7941	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Leptospirae;o_Turneriellales;f_Turneriellaceae
f_Salibacteraceae	0	0	0	0	0	0	0	60.0223	0	0	3.6954	41.7236	23.5869	38.2506	2.8908	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Salibacteraceae
f_Bog-1112	0	0	0	0	0	0	0	0	41.1855	0	0	0	0	127.7237	0	d_Bacteria;p_Bdellovibrionota;c_Oligoflexia;o_Oligoflexales;f_Bog-1112
f_Synergistaceae	0	0	0	0	0	0	53.6611	61.9585	0	0	43.0011	1.3051	0	0	7.444	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Synergistaceae
f_CAITNO01	0	0	91.9031	0	0	23.0846	14.8046	0	25.0745	0	0	0	0	11.8837	0	d_Bacteria;p_Hydrogenedentota;c_Hydrogenedentia;o_Hydrogenedentiales;f_CAITNO01
f_JABLXJ01	0	0	0	0	0	0	0	0	0	0	5.6445	160.3886	0	0	0	d_Bacteria;p_Firmicutes G;c_SHA-98;o_Ch115;f_JABLXJ01
f_JAFAQI01	113.4769	0	0	0	0	0	0	0	0	22.3637	0	19.7279	9.5592	0	0.3254	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_JAFAQI01
f_MWEM01	0	0	0	0	0	0	0	0	0	0	162.117	2.8962	0	0	0	d_Bacteria;p_Thermotogota;c_Thermotogae;o_MWEM01;f_MWEM01
f_UBA3495	0	0	97.0874	0	0	0	0	0	11.3524	0	0	0	0	56.4932	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_UBA3495;f_UBA3495
f_UBA2466	0	0	124.1445	22.6118	0	0	0	0	18.1452	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_FAC87;o_UBA2466;f_UBA2466
f_UBA2162	9.7554	154.8241	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_UBA2162
f_Filifactoraceae	0	0	0	0	0	0	0	0	0	0	0	1.2094	4.4011	0	158.8803	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Filifactoraceae
f_Thiomicrospiraceae	0	0	0	61.4738	0	0	67.9608	0	0	0	6.4944	0	0	27.2762	1.2102	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiomicrospirales;f_Thiomicrospiraceae
f_UBA1144	0	0	0	0	0	163.2763	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota D;c_UBA1144;o_UBA1144;f_UBA1144
f_CAIKAF01	14.3283	90.9592	22.5381	0	0	0	0	0	0	31.5321	0	0	0	0	3.774	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_CAIKAF01
f_Desulfolunaceae	0	0	17.469	38.1818	15.6165	82.2737	0	0	0	0	0	0	0	8.4707	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulfolunaceae
f_VSJD01	0	0	0	0	0	159.5779	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_JAAZAB01;f_VSJD01
f_Termitinemataceae	16.6082	0	0	0	0	0	0	4.9695	123.499	0	0	0	0	0	14.3604	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Termitinemataceae
f_SLRQ01	0	0	0	0	0	0	159.1168	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_SLRQ01;f_SLRQ01
f_UBA2210	0	0	22.5381	0	0	0	27.2298	0	0	0	0	0	0	109.2874	0	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA2210
f_VENL01	0	0	0	0	0	0	0	122.7672	0	0	0.9753	0	24.9	10.095	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_VENL01
f_Frankiaceae	30.7132	34.5337	17.1137	0	7.6494	0	0	0	0	39.781	0	0	0	0	27.1466	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Frankiaceae
f_UBA11138	0	0	77.4052	0	0	48.6074	20.7819	0	10.0566	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_SAR202;f_UBA11138
f_Caminicellaceae	0	0	5.7272	0	2.5599	0	0	102.4089	0	0	3.2196	0.2524	34.2498	5.5543	2.831	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Caminicellaceae
f_Tistrellaceae	0	0	0	0	0	0	0	0	0	0	0	0.4527	3.0713	0	152.7158	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Tistrellales;f_Tistrellaceae
f_Unclassified_p_Firmicutes B	0	0	0	0	0	0	0	105.3377	0	0	8.8849	1.7651	31.2203	8.6964	0.3091	d_Bacteria;p_Firmicutes B;c_Unclassified_p_Firmicutes B;o_Unclassified_p_Firmicutes B;f_Unclassified_p_Firmicutes B
f_Mucispirillaceae	0	0	0	0	28.6248	0	0	0	0	0	0	0	0	124.2133	0.5215	d_Bacteria;p_Deferribacterota;c_Deferribacteres;o_Deferribacterales;f_Mucispirillaceae
f_Unclassified_c_Desulfobacteria	0	0	0	0	26.7052	126.6237	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Unclassified_c_Desulfobacteria;f_Unclassified_c_Desulfobacteria
f_SM1-73	7.6055	0	0	0	64.1684	11.2688	0	0	0	58.5811	0	0	0	11.6021	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_MSB-5A5;f_SM1-73
f_Acidithiobacillaceae	0	0	0	0	19.9698	0	94.461	0	0	0	1.0465	36.842	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Acidithiobacillales;f_Acidithiobacillaceae
f_PALSA-610	116.1822	0	0	0	0	0	0	0	0	31.9602	0	4.0276	0	0	0	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_IMCC26256;f_PALSA-610
f_UBA890	0	0	0	0	0	18.5036	0	0	57.4246	0	0	0	0	76.2035	0	d_Bacteria;p_Acidobacteriota;c_UBA890;o_UBA890;f_UBA890
f_Sedimentibacteraceae	0	0	0	0	0	0	0	117.2979	0	0	0	0	12.1933	0	22.5126	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sedimentibacteraceae
f_Unclassified_o_UBA9160	0	0	76.7839	0	0	0	0	0	75.0413	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_Unclassified_o_UBA9160
f_40CM-4-68-19	0	0	0	151.5734	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota;c_Myxococcia;o_Myxococcales;f_40CM-4-68-19
f_CAG-698	0	0	0	51.7244	0	59.4428	0	0	9.2238	0	0	0	0	30.6005	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_ML615J-28;f_CAG-698
